23.89	38.90	3.87	-80.45	78.24	5.32	0.00	10.44	-121.07	2.38	175.35	74.31	1.39	0.00	3.19	-37.39	-59.46	148.20	-44.44	4.44	0.00	7.78	-37.34	-67.89	39.76	-51.24	2.87	0.00	20.89	-40.71	-70.21	2.48	22.77	3.10	0.00	38.45	-39.93	-68.50	63.51	31.45	3.05	0.00	38.82	-39.88	-76.45	124.04	9.76	3.49	0.00	30.50	-36.71	-90.31	121.77	-17.59	3.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.89	38.90	3.87	-80.45	78.24	5.50	0.00	10.44	-121.07	2.38	175.36	74.31	1.40	0.00	3.17	-37.39	-59.49	148.17	-44.82	4.22	0.00	7.81	-37.41	-67.87	39.53	-51.05	2.87	0.00	20.92	-40.74	-70.15	2.30	22.75	2.98	0.00	38.47	-39.92	-68.50	63.51	31.44	3.03	0.00	38.79	-39.89	-76.46	124.02	9.77	3.54	0.00	30.52	-36.69	-90.30	121.78	-17.59	3.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.89	38.90	3.87	-80.45	78.23	5.00	0.00	10.44	-121.07	2.38	175.36	74.31	1.48	0.00	3.15	-37.39	-59.51	148.13	-45.19	4.22	0.00	7.83	-37.48	-67.85	39.31	-50.87	2.82	0.00	20.95	-40.75	-70.11	2.17	22.66	2.97	0.00	38.49	-39.94	-68.49	63.51	31.43	2.69	0.00	38.76	-39.90	-76.44	124.00	9.78	3.38	0.00	30.56	-36.65	-90.29	121.77	-17.58	3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.89	38.90	3.87	-80.45	78.23	4.80	0.00	10.44	-121.07	2.38	175.36	74.31	1.44	0.00	3.12	-37.40	-59.53	148.08	-45.56	4.58	0.00	7.83	-37.52	-67.81	39.13	-50.72	2.56	0.00	20.97	-40.74	-70.07	2.08	22.52	3.05	0.00	38.50	-39.96	-68.48	63.50	31.42	2.96	0.00	38.77	-39.91	-76.43	123.98	9.77	3.20	0.00	30.59	-36.62	-90.29	121.78	-17.57	3.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.89	38.90	3.87	-80.46	78.23	5.40	0.00	10.44	-121.07	2.38	175.36	74.31	1.13	0.00	3.07	-37.40	-59.53	148.00	-45.91	4.32	0.00	7.83	-37.49	-67.77	39.02	-50.60	2.44	0.00	20.99	-40.70	-70.03	2.02	22.35	3.02	0.00	38.48	-39.97	-68.47	63.49	31.40	3.36	0.00	38.80	-39.93	-76.44	123.97	9.75	3.41	0.00	30.59	-36.65	-90.29	121.78	-17.57	3.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.89	38.90	3.87	-80.46	78.23	5.55	0.00	10.44	-121.07	2.38	175.36	74.31	1.19	0.00	3.03	-37.38	-59.52	147.90	-46.23	4.37	0.00	7.86	-37.43	-67.72	38.96	-50.50	2.68	0.00	21.01	-40.68	-69.99	1.97	22.18	3.12	0.00	38.45	-39.97	-68.46	63.48	31.39	2.95	0.00	38.84	-39.94	-76.46	123.96	9.74	3.37	0.00	30.57	-36.71	-90.30	121.79	-17.58	3.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.89	38.91	3.87	-80.46	78.23	5.28	0.00	10.44	-121.07	2.38	175.36	74.31	1.34	0.00	3.01	-37.36	-59.50	147.79	-46.54	4.49	0.00	7.90	-37.37	-67.67	38.93	-50.42	2.87	0.00	21.02	-40.68	-69.96	1.94	22.02	3.23	0.00	38.42	-39.96	-68.46	63.47	31.39	2.83	0.00	38.86	-39.95	-76.47	123.95	9.73	3.25	0.00	30.55	-36.77	-90.31	121.80	-17.61	3.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.89	38.91	3.87	-80.47	78.23	5.27	0.00	10.44	-121.08	2.38	175.35	74.31	1.24	0.00	3.00	-37.35	-59.49	147.69	-46.83	4.13	0.00	7.95	-37.36	-67.63	38.91	-50.34	2.88	0.00	21.03	-40.72	-69.94	1.91	21.86	3.00	0.00	38.39	-39.96	-68.47	63.46	31.39	3.09	0.00	38.85	-39.94	-76.46	123.93	9.73	3.62	0.00	30.55	-36.79	-90.30	121.81	-17.62	3.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.89	38.91	3.87	-80.47	78.23	5.32	0.00	10.44	-121.08	2.38	175.35	74.31	1.34	0.00	2.99	-37.34	-59.49	147.59	-47.10	4.33	0.00	7.97	-37.38	-67.60	38.89	-50.27	2.81	0.00	21.02	-40.77	-69.92	1.88	21.66	2.82	0.00	38.38	-39.97	-68.48	63.45	31.38	3.04	0.00	38.82	-39.94	-76.43	123.91	9.74	3.68	0.00	30.56	-36.78	-90.29	121.81	-17.63	2.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.89	38.91	3.87	-80.47	78.22	5.12	0.00	10.44	-121.08	2.38	175.35	74.31	1.60	0.00	2.97	-37.32	-59.49	147.50	-47.37	4.47	0.00	7.96	-37.42	-67.58	38.88	-50.20	2.83	0.00	21.01	-40.80	-69.87	1.88	21.42	3.07	0.00	38.39	-39.98	-68.50	63.43	31.37	2.74	0.00	38.80	-39.94	-76.40	123.89	9.76	3.34	0.00	30.55	-36.75	-90.28	121.81	-17.62	3.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.89	38.91	3.87	-80.47	78.22	4.95	0.00	10.44	-121.08	2.38	175.34	74.31	1.54	0.00	2.95	-37.30	-59.49	147.40	-47.62	4.38	0.00	7.94	-37.43	-67.55	38.86	-50.11	2.69	0.00	21.01	-40.79	-69.80	1.89	21.14	3.09	0.00	38.39	-39.98	-68.51	63.42	31.35	2.72	0.00	38.79	-39.94	-76.39	123.89	9.77	3.44	0.00	30.53	-36.72	-90.27	121.81	-17.61	3.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.89	38.92	3.87	-80.47	78.22	5.14	0.00	10.44	-121.08	2.38	175.34	74.31	1.41	0.00	2.93	-37.27	-59.47	147.28	-47.86	4.48	0.00	7.96	-37.42	-67.51	38.84	-50.00	2.68	0.00	21.03	-40.77	-69.72	1.93	20.84	3.08	0.00	38.38	-39.96	-68.52	63.41	31.33	2.95	0.00	38.80	-39.95	-76.40	123.89	9.78	3.63	0.00	30.51	-36.72	-90.27	121.81	-17.61	3.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.89	38.92	3.87	-80.47	78.22	5.18	0.00	10.44	-121.08	2.38	175.34	74.31	1.26	0.00	2.90	-37.25	-59.45	147.17	-48.08	4.10	0.00	8.03	-37.41	-67.45	38.81	-49.87	2.71	0.00	21.06	-40.76	-69.67	1.97	20.54	3.31	0.00	38.36	-39.94	-68.53	63.39	31.32	2.96	0.00	38.80	-39.95	-76.42	123.89	9.79	3.51	0.00	30.50	-36.74	-90.26	121.81	-17.62	3.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.89	38.92	3.87	-80.46	78.22	5.05	0.00	10.44	-121.08	2.38	175.34	74.31	1.30	0.00	2.87	-37.24	-59.44	147.08	-48.30	4.13	0.00	8.12	-37.42	-67.38	38.77	-49.75	2.58	0.00	21.07	-40.78	-69.65	2.01	20.25	3.09	0.00	38.35	-39.94	-68.53	63.38	31.30	3.12	0.00	38.77	-39.94	-76.44	123.88	9.80	3.51	0.00	30.49	-36.76	-90.25	121.80	-17.63	3.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.89	38.92	3.87	-80.46	78.22	5.07	0.00	10.44	-121.08	2.38	175.34	74.31	1.46	0.00	2.84	-37.25	-59.44	147.02	-48.52	4.48	0.00	8.17	-37.44	-67.32	38.73	-49.67	2.73	0.00	21.06	-40.82	-69.66	2.06	19.98	2.74	0.00	38.34	-39.94	-68.53	63.37	31.29	3.14	0.00	38.74	-39.92	-76.45	123.86	9.81	3.55	0.00	30.48	-36.77	-90.23	121.80	-17.63	3.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.89	38.92	3.87	-80.46	78.22	5.04	0.00	10.44	-121.08	2.38	175.34	74.31	1.21	0.00	2.79	-37.25	-59.45	146.98	-48.75	4.24	0.00	8.17	-37.46	-67.28	38.71	-49.63	2.81	0.00	21.03	-40.84	-69.67	2.10	19.72	2.95	0.00	38.35	-39.95	-68.54	63.35	31.28	2.75	0.00	38.71	-39.91	-76.46	123.83	9.81	3.49	0.00	30.45	-36.78	-90.22	121.80	-17.63	3.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.89	38.92	3.87	-80.45	78.22	5.28	0.00	10.44	-121.08	2.38	175.34	74.31	1.22	0.00	2.76	-37.24	-59.45	146.96	-48.99	4.21	0.00	8.13	-37.47	-67.27	38.70	-49.60	2.66	0.00	21.02	-40.83	-69.65	2.16	19.47	3.05	0.00	38.37	-39.94	-68.55	63.34	31.28	2.98	0.00	38.71	-39.91	-76.46	123.80	9.82	3.41	0.00	30.42	-36.78	-90.23	121.80	-17.62	3.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.89	38.92	3.87	-80.45	78.22	5.35	0.00	10.44	-121.08	2.38	175.34	74.31	1.35	0.00	2.75	-37.22	-59.42	146.94	-49.22	4.04	0.00	8.09	-37.47	-67.26	38.69	-49.56	2.52	0.00	21.04	-40.81	-69.60	2.23	19.23	3.09	0.00	38.37	-39.91	-68.57	63.33	31.27	3.21	0.00	38.73	-39.93	-76.47	123.79	9.84	3.34	0.00	30.41	-36.78	-90.24	121.80	-17.62	3.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.89	38.91	3.87	-80.45	78.22	4.98	0.00	10.44	-121.08	2.38	175.34	74.31	1.03	0.00	2.74	-37.20	-59.38	146.92	-49.45	4.00	0.00	8.07	-37.47	-67.26	38.66	-49.48	2.55	0.00	21.08	-40.79	-69.56	2.31	19.02	3.14	0.00	38.36	-39.90	-68.59	63.31	31.26	3.07	0.00	38.75	-39.95	-76.49	123.78	9.85	3.47	0.00	30.41	-36.78	-90.24	121.80	-17.61	3.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
23.89	38.91	3.87	-80.44	78.22	5.17	0.00	10.44	-121.08	2.38	175.34	74.31	1.46	0.00	2.73	-37.20	-59.34	146.90	-49.68	4.53	0.00	8.08	-37.48	-67.23	38.62	-49.38	2.73	0.00	21.11	-40.79	-69.54	2.38	18.82	2.92	0.00	38.35	-39.89	-68.59	63.30	31.24	3.01	0.00	38.75	-39.96	-76.50	123.77	9.86	3.47	0.00	30.40	-36.77	-90.23	121.81	-17.61	3.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
